YEAR,BY YEAR NO,BY ROUND NO,Team1_NO,Team1,Seed1,ROUND,CURRENT ROUND,Score1,Team2_NO,Team2,Seed2,ROUND.1,CURRENT ROUND.1,Score2,Team1_Win,Rank,Team,Conference,W-L,AdjEM,AdjustO,AdjustO Rank,AdjustD,AdjustD Rank,AdjustT,AdjustT Rank,Luck,Luck Rank,SOS AdjEM,SOS AdjEM Rank,SOS OppO,SOS OppO Rank,SOS OppD,SOS OppD Rank,NCSOS AdjEM,NCSOS AdjEM Rank,Year,Rank_Team2,Team_Team2,Conference_Team2,W-L_Team2,AdjEM_Team2,AdjustO_Team2,AdjustO Rank_Team2,AdjustD_Team2,AdjustD Rank_Team2,AdjustT_Team2,AdjustT Rank_Team2,Luck_Team2,Luck Rank_Team2,SOS AdjEM_Team2,SOS AdjEM Rank_Team2,SOS OppO_Team2,SOS OppO Rank_Team2,SOS OppD_Team2,SOS OppD Rank_Team2,NCSOS AdjEM_Team2,NCSOS AdjEM Rank_Team2,Year_Team2,Bart_Team,Bart_Rank,Bart_AdjOE,Bart_AdjDE,Bart_Barthag,Bart_AdjT,Bart_SOS,Bart_NCSOS,Bart_EliteSOS,Bart_WAB,Bart_QualO,Bart_QualD,Bart_QualBarthag,Bart_Year,Bart_Team_Team2,Bart_Rank_Team2,Bart_AdjOE_Team2,Bart_AdjDE_Team2,Bart_Barthag_Team2,Bart_AdjT_Team2,Bart_SOS_Team2,Bart_NCSOS_Team2,Bart_EliteSOS_Team2,Bart_WAB_Team2,Bart_QualO_Team2,Bart_QualD_Team2,Bart_QualBarthag_Team2,Bart_Year_Team2
2012,568,1188,310,Kansas,2,2,64,65.0,320,Detroit,15,64,64,50.0,1,4.0,Kansas,B12,27-6,29.3,117.0,9.0,87.7,8.0,67.7,95.0,0.01,150.0,10.0,5.0,105.8,22.0,95.8,1.0,,47.0,2012.0,59.0,Detroit,Horz,22-13,5.4,107.1,74.0,101.7,179.0,68.2,75.0,-0.01,195.0,-0.7,48.0,100.0,220.0,100.7,144.0,,137.0,2012.0,Kansas,3.0,115.8597717054824,88.24770244137426,0.9581406239807684,67.4913384366821,0.7068643760816012,0.6089046253489226,0.6388876617108777,8.687021648255419,135.39447525844705,103.55985681207272,0.9561647532238312,2012.0,Detroit,122.0,107.15810567120609,102.24424608883469,0.6317704826537529,67.4935897423685,0.507648388453879,0.5444068369074738,0.8328031628104243,-4.9080960334003185,92.47397214410582,91.18118091451056,0.5403880659020713,2012.0
2012,566,610,308,Kentucky,1,1,32,87.0,311,Iowa St.,8,32,32,71.0,1,1.0,Kentucky,SEC,32-2,33.6,120.8,3.0,87.2,6.0,65.7,191.0,0.025,108.0,6.8,27.0,104.7,40.0,97.9,41.0,,149.0,2012.0,27.0,Iowa St.,B12,22-10,17.8,111.8,30.0,94.0,47.0,67.3,112.0,-0.01,198.0,7.4,22.0,105.4,33.0,98.0,43.0,,273.0,2012.0,Kentucky,1.0,120.737866224232,88.37171054391081,0.9731116007925787,65.65928888705271,0.6539920047081336,0.5307488894530785,0.695244080452542,11.639320916209035,128.62164552687196,97.86498521428172,0.9586237773050708,2012.0,Iowa St.,27.0,111.6489848725291,94.18921616075636,0.8760584986296819,66.79446760946743,0.6502615286625284,0.4591720264860331,0.6975831282281466,2.2826873889814174,112.96957102634698,94.9247834453624,0.8809426543590537,2012.0
2012,564,608,271,VCU,12,32,32,61.0,313,Indiana,4,16,32,63.0,0,42.0,VCU,CAA,28-6,13.9,106.1,90.0,92.2,26.0,66.3,150.0,0.034,87.0,0.0,47.0,99.4,257.0,99.4,98.0,,103.0,2012.0,10.0,Indiana,B10,25-8,25.9,120.3,4.0,94.4,55.0,67.5,106.0,0.001,171.0,8.8,11.0,105.8,21.0,97.0,12.0,,271.0,2012.0,VCU,42.0,105.8984309506512,92.82164135115352,0.8199054624818989,65.6669863998663,0.5104789461638177,0.5652581688897925,0.8256651078433488,2.5225926848827065,113.48340535102209,100.14598766792923,0.8081164710487453,2012.0,Indiana,13.0,119.36147209792132,96.82706063396398,0.9172946590481031,67.3590830749171,0.6679275924136896,0.4531879921508094,0.6726965823032942,6.208001639582511,131.83997376154102,103.32872481726643,0.9427970065266588,2012.0
2012,562,606,325,Colorado,11,32,32,63.0,330,Baylor,3,8,32,80.0,0,55.0,Colorado,P12,23-11,9.6,103.1,134.0,93.5,43.0,65.5,202.0,0.075,20.0,4.4,35.0,103.3,73.0,98.9,76.0,,131.0,2012.0,12.0,Baylor,B12,27-7,23.2,116.0,15.0,92.8,32.0,66.5,145.0,0.057,44.0,8.8,12.0,106.2,14.0,97.4,23.0,,279.0,2012.0,Colorado,73.0,103.7224047110997,93.52346413266216,0.7667976741347377,65.4844057269565,0.6177431468019399,0.5590208174366176,0.760405712100655,0.0657333832266212,109.66184795604254,99.07799102567584,0.7626354928910919,2012.0,Baylor,11.0,115.64810765369351,93.59505725723454,0.9193172282976438,66.23646107378794,0.685583453594171,0.4940419546860526,0.6602820514285259,7.393792273411145,122.83585093992444,98.928283487103,0.9233824976915084,2012.0
2012,560,604,264,Xavier,10,16,32,70.0,306,Lehigh,15,32,32,58.0,1,48.0,Xavier,A10,21-12,12.3,107.2,73.0,94.9,64.0,67.6,101.0,0.032,93.0,7.4,24.0,105.6,27.0,98.2,51.0,,44.0,2012.0,56.0,Lehigh,Pat,26-7,9.3,106.6,84.0,97.3,99.0,68.6,58.0,-0.035,253.0,-6.2,62.0,98.0,302.0,104.2,301.0,,283.0,2012.0,Xavier,45.0,107.28691008255392,94.39060089088493,0.8134748901945006,67.58155363321357,0.6730068117599824,0.6291996062801813,0.7245140481315248,1.0821106775268003,123.52071508917828,109.20837608371669,0.8047479409974727,2012.0,Lehigh,98.0,105.80125339376598,98.6032833682691,0.6921659202405204,68.29384270442698,0.3694062586757244,0.3866658681733564,0.861488814815587,-1.0553312869440077,123.68802071037112,105.7885088872722,0.8578670333926018,2012.0
2012,558,602,298,Michigan St.,1,16,32,65.0,284,Saint Louis,9,32,32,61.0,1,3.0,Michigan St.,B10,27-7,31.7,116.6,10.0,84.9,3.0,65.6,197.0,-0.037,255.0,11.2,2.0,107.4,6.0,96.2,3.0,,185.0,2012.0,18.0,Saint Louis,A10,25-7,21.8,110.4,38.0,88.6,10.0,62.8,303.0,-0.051,286.0,3.3,41.0,102.8,98.0,99.5,100.0,,229.0,2012.0,Michigan St.,4.0,113.01904216985268,86.19918994138081,0.9575194089007536,65.80706147117681,0.7003407852414893,0.5206118113911733,0.6458328148971648,9.088310459912408,122.727443867279,94.5733445406567,0.9524288426956278,2012.0,Saint Louis,12.0,110.44326870600466,89.39712721022744,0.9191797777035182,61.97359935298404,0.6060695037801342,0.4771484187569204,0.7596800534685738,3.131106012431794,110.3388512734346,93.75603457160844,0.8667924074535467,2012.0
2012,556,600,293,New Mexico,5,32,32,56.0,303,Louisville,4,4,32,59.0,0,13.0,New Mexico,MWC,27-6,22.4,111.0,33.0,88.6,13.0,66.7,137.0,0.012,144.0,2.0,43.0,102.0,129.0,100.0,123.0,,298.0,2012.0,25.0,Louisville,BE,26-9,19.0,103.7,123.0,84.7,2.0,67.7,99.0,0.021,120.0,8.8,13.0,106.1,15.0,97.3,19.0,,151.0,2012.0,New Mexico,14.0,109.91668443138424,89.2968362334817,0.9160001077979424,66.35910832069892,0.5743683982318891,0.4418468407334697,0.7958301284499307,3.188667711987129,118.73903562605288,97.52838646058775,0.9057679871211798,2012.0,Louisville,21.0,103.63849576663524,85.69587293298201,0.8990032220830982,67.01782635481672,0.6958911079942701,0.5429200247639823,0.6724069607375636,5.998447307174869,115.208402165256,91.3073746083474,0.9354675294093596,2012.0
2012,554,598,294,Murray St.,6,32,32,53.0,301,Marquette,3,16,32,62.0,0,43.0,Murray St.,OVC,30-1,13.5,107.7,67.0,94.2,52.0,66.0,171.0,0.039,80.0,-4.1,58.0,100.1,215.0,104.2,299.0,,59.0,2012.0,19.0,Marquette,BE,25-7,21.2,112.2,27.0,91.0,20.0,71.4,15.0,0.048,63.0,8.1,18.0,104.6,45.0,96.5,6.0,,182.0,2012.0,Murray St.,50.0,107.1429665922673,94.67536875256783,0.8057562428997006,65.75462326988193,0.4138875458751219,0.5917402127235176,0.8732263410359643,3.9704655234155495,122.2085680734004,87.75428429805628,0.9783034673871588,2012.0,Marquette,22.0,111.13524658678278,92.4793346001961,0.8921863650874813,70.53587850509967,0.6802734395552064,0.5186343577362265,0.7034234473058808,6.514440803446607,114.18540520199856,96.67947647655296,0.8714518420990837,2012.0
2012,552,596,318,Florida,7,8,32,84.0,291,Norfolk St.,15,32,32,50.0,1,15.0,Florida,SEC,23-10,22.3,120.8,2.0,98.5,121.0,64.9,234.0,-0.035,252.0,7.4,23.0,104.0,62.0,96.6,8.0,,160.0,2012.0,64.0,Norfolk St.,MEAC,25-9,-4.8,96.7,239.0,101.5,174.0,67.7,94.0,0.159,1.0,-8.3,64.0,97.3,317.0,105.6,338.0,,126.0,2012.0,Florida,18.0,120.3207050285426,98.56251932198248,0.9083706678085516,65.15433306461476,0.654699341828982,0.5128531617297298,0.6952650325478509,3.3696610037265584,124.30332390729232,101.08167593798888,0.9151460851570448,2012.0,Norfolk St.,197.0,96.99532693860284,99.61374156142575,0.4240109932304658,67.53332350502275,0.3438918259553378,0.526584891619751,0.8672516354094978,-2.6315141851743356,93.35379558174948,95.51149493591734,0.4346814562932933,2012.0
2012,550,594,277,Syracuse,1,8,32,75.0,309,Kansas St.,8,32,32,59.0,1,7.0,Syracuse,BE,31-2,27.3,116.2,14.0,88.9,15.0,65.9,186.0,0.064,34.0,7.2,25.0,105.0,39.0,97.8,35.0,,214.0,2012.0,23.0,Kansas St.,B12,21-10,19.3,109.7,46.0,90.4,18.0,67.2,115.0,-0.037,257.0,7.9,19.0,105.2,36.0,97.3,22.0,,269.0,2012.0,Syracuse,7.0,114.73237486162546,90.29949539907304,0.9401337497858594,65.7682850429658,0.6792459044890674,0.509032275199997,0.7145513647094193,11.266110700123397,120.43674493116414,97.29169528081408,0.9208700136785049,2012.0,Kansas St.,25.0,108.5289810188161,90.9469171590039,0.8841698413201377,67.05481412928208,0.6621157365493064,0.4691870191467627,0.6927101065218677,2.49275419770235,121.90313965627846,99.08945399324378,0.9155096365770896,2012.0
2012,548,592,272,Vanderbilt,5,32,32,57.0,265,Wisconsin,4,16,32,60.0,0,16.0,Vanderbilt,SEC,24-10,22.3,114.8,18.0,92.5,31.0,65.5,198.0,-0.041,264.0,8.2,17.0,106.0,17.0,97.8,32.0,,92.0,2012.0,8.0,Wisconsin,B10,24-9,26.7,112.5,25.0,85.8,4.0,58.9,344.0,-0.01,200.0,9.3,6.0,106.3,13.0,97.0,14.0,,257.0,2012.0,Vanderbilt,16.0,114.51435729686916,93.28362389953053,0.9135790512978188,65.54123475406833,0.6840297839711991,0.6061189326880719,0.6940588389024266,4.4062801737484,117.9345838049151,92.05194159389862,0.9452895527819628,2012.0,Wisconsin,9.0,110.845755616648,88.07602177311897,0.933658939211896,58.46037018256399,0.6729551470080843,0.4762174454024986,0.6685115735861059,5.277399997245929,119.57966756359626,97.45431449106492,0.9131636608089784,2012.0
2012,546,590,326,Cincinnati,6,16,32,62.0,317,Florida St.,3,32,32,56.0,1,29.0,Cincinnati,BE,24-10,17.3,109.6,49.0,92.3,28.0,63.7,281.0,0.012,143.0,5.2,32.0,103.1,84.0,97.9,39.0,,338.0,2012.0,24.0,Florida St.,ACC,24-9,19.3,107.9,63.0,88.6,14.0,67.7,97.0,0.039,81.0,8.7,14.0,105.8,20.0,97.1,15.0,,91.0,2012.0,Cincinnati,26.0,109.17367568725018,92.09376226585948,0.8761565691869372,63.71619359744116,0.6340933394303877,0.3809289202194333,0.7066511814726288,3.4315733940035837,113.3812021094652,95.21339274408032,0.8816660341646326,2012.0,Florida St.,20.0,106.2467221598545,87.84881283488298,0.8990475711998024,67.37490538939488,0.6806021757721872,0.5685079378640647,0.6926227744539991,4.6826621592129865,107.7905389036341,90.85891206632296,0.8770884695172407,2012.0
2012,544,588,315,Gonzaga,7,32,32,66.0,286,Ohio St.,2,4,32,73.0,0,31.0,Gonzaga,WCC,25-6,17.1,110.0,43.0,92.9,33.0,65.9,182.0,-0.009,194.0,0.7,45.0,102.5,109.0,101.8,177.0,,139.0,2012.0,2.0,Ohio St.,B10,27-7,32.8,117.1,7.0,84.3,1.0,67.9,84.0,-0.053,293.0,10.1,3.0,107.6,5.0,97.5,25.0,,237.0,2012.0,Gonzaga,32.0,109.95259391086633,93.86316328853545,0.8604977066059251,65.74933631251675,0.5437369083921998,0.569336228258795,0.8020476976559336,2.3670435418981297,115.81088710562352,107.62251447296728,0.6991556042367424,2012.0,Ohio St.,2.0,116.0503023167609,85.38652015897902,0.9714908889863466,67.76899326670546,0.6859103755254123,0.483747956619512,0.6543101907229234,8.25761233151133,126.20020694835804,95.97544934925186,0.9588471077061622,2012.0
2012,542,586,290,North Carolina,1,8,32,87.0,322,Creighton,8,32,32,73.0,1,6.0,North Carolina,ACC,29-5,27.9,116.5,12.0,88.6,12.0,72.2,9.0,0.014,138.0,7.7,20.0,105.4,34.0,97.7,30.0,,86.0,2012.0,30.0,Creighton,MVC,28-5,17.3,119.0,5.0,101.7,180.0,67.0,122.0,0.074,21.0,2.8,42.0,102.5,106.0,99.7,106.0,,194.0,2012.0,North Carolina,5.0,115.44351293481246,88.31919203286014,0.956059133146297,72.32278637063767,0.6617265193115345,0.554684015242236,0.6984380551276143,8.76366787594967,124.69719407590912,96.9343835007763,0.9476643052151624,2012.0,Creighton,34.0,118.9530817322315,102.12657838249496,0.8524485039912816,67.00717725777426,0.5897108544872646,0.5325955586283603,0.779416826580882,5.082346655504859,113.4729784348096,101.6000982580307,0.7809109158226863,2012.0
2012,540,584,280,South Florida,12,32,32,56.0,287,Ohio,13,16,32,62.0,0,49.0,South Florida,BE,21-13,12.2,101.2,165.0,89.0,16.0,59.8,342.0,0.051,56.0,8.9,10.0,105.9,18.0,97.0,13.0,,74.0,2012.0,53.0,Ohio,MAC,27-7,10.4,104.2,117.0,93.8,45.0,67.2,116.0,0.021,117.0,-1.4,54.0,101.0,174.0,102.4,204.0,,275.0,2012.0,South Florida,54.0,100.9321821512383,89.56680920902542,0.7979992268897957,59.37882752399932,0.6866465331783386,0.550665071297148,0.7023927794104684,0.41834037461871,96.1400233994621,87.93974376787081,0.7359977317612456,2012.0,Ohio,70.0,104.27190621642634,93.65083485864452,0.7747673995292402,66.83262639022789,0.4919760693460502,0.4465959761396695,0.8280210782541966,0.59820763410835,116.0562280521856,100.29140563724332,0.842764135253694,2012.0
2012,538,582,289,North Carolina St.,11,16,32,66.0,316,Georgetown,3,32,32,63.0,1,41.0,North Carolina St.,ACC,22-12,14.9,111.0,34.0,96.1,73.0,68.1,81.0,-0.002,180.0,6.4,29.0,104.3,52.0,97.9,40.0,,100.0,2012.0,14.0,Georgetown,BE,23-8,22.4,109.7,47.0,87.3,7.0,63.3,294.0,0.001,172.0,8.5,15.0,105.6,28.0,97.1,16.0,,133.0,2012.0,North Carolina St.,39.0,111.2855442863678,96.2880819481442,0.8408652914709567,67.64807649952812,0.6350269057195835,0.5492079566803452,0.7106421172628854,0.8394114382977205,125.784661759009,110.2648857295719,0.8197105555370823,2012.0,Georgetown,17.0,109.17892530413724,88.99354353913492,0.913004041944054,62.92634881128587,0.6917910247315444,0.5423394222869535,0.6922905921637327,5.032966008697738,125.79163002468196,108.32971953570532,0.847954046180863,2012.0
2012,536,580,285,Purdue,10,32,32,60.0,310,Kansas,2,2,32,63.0,0,20.0,Purdue,B10,21-12,20.2,117.4,6.0,97.2,93.0,65.5,203.0,-0.0,174.0,9.3,8.0,107.0,7.0,97.7,31.0,,234.0,2012.0,4.0,Kansas,B12,27-6,29.3,117.0,9.0,87.7,8.0,67.7,95.0,0.01,150.0,10.0,5.0,105.8,22.0,95.8,1.0,,47.0,2012.0,Purdue,31.0,116.3139466271992,98.77634126894137,0.8675537825182974,64.9558916617353,0.6782636073439509,0.4902391538532562,0.6724414545889783,2.2578390162236976,121.72380246802302,104.47607799600112,0.8528534917829494,2012.0,Kansas,3.0,115.8597717054824,88.24770244137426,0.9581406239807684,67.4913384366821,0.7068643760816012,0.6089046253489226,0.6388876617108777,8.687021648255419,135.39447525844705,103.55985681207272,0.9561647532238312,2012.0
2012,534,290,308,Kentucky,1,1,16,102.0,313,Indiana,4,16,16,90.0,1,1.0,Kentucky,SEC,32-2,33.6,120.8,3.0,87.2,6.0,65.7,191.0,0.025,108.0,6.8,27.0,104.7,40.0,97.9,41.0,,149.0,2012.0,10.0,Indiana,B10,25-8,25.9,120.3,4.0,94.4,55.0,67.5,106.0,0.001,171.0,8.8,11.0,105.8,21.0,97.0,12.0,,271.0,2012.0,Kentucky,1.0,120.737866224232,88.37171054391081,0.9731116007925787,65.65928888705271,0.6539920047081336,0.5307488894530785,0.695244080452542,11.639320916209035,128.62164552687196,97.86498521428172,0.9586237773050708,2012.0,Indiana,13.0,119.36147209792132,96.82706063396398,0.9172946590481031,67.3590830749171,0.6679275924136896,0.4531879921508094,0.6726965823032942,6.208001639582511,131.83997376154102,103.32872481726643,0.9427970065266588,2012.0
2012,532,288,330,Baylor,3,8,16,75.0,264,Xavier,10,16,16,70.0,1,12.0,Baylor,B12,27-7,23.2,116.0,15.0,92.8,32.0,66.5,145.0,0.057,44.0,8.8,12.0,106.2,14.0,97.4,23.0,,279.0,2012.0,48.0,Xavier,A10,21-12,12.3,107.2,73.0,94.9,64.0,67.6,101.0,0.032,93.0,7.4,24.0,105.6,27.0,98.2,51.0,,44.0,2012.0,Baylor,11.0,115.64810765369351,93.59505725723454,0.9193172282976438,66.23646107378794,0.685583453594171,0.4940419546860526,0.6602820514285259,7.393792273411145,122.83585093992444,98.928283487103,0.9233824976915084,2012.0,Xavier,45.0,107.28691008255392,94.39060089088493,0.8134748901945006,67.58155363321357,0.6730068117599824,0.6291996062801813,0.7245140481315248,1.0821106775268003,123.52071508917828,109.20837608371669,0.8047479409974727,2012.0
2012,530,286,298,Michigan St.,1,16,16,44.0,303,Louisville,4,4,16,57.0,0,3.0,Michigan St.,B10,27-7,31.7,116.6,10.0,84.9,3.0,65.6,197.0,-0.037,255.0,11.2,2.0,107.4,6.0,96.2,3.0,,185.0,2012.0,25.0,Louisville,BE,26-9,19.0,103.7,123.0,84.7,2.0,67.7,99.0,0.021,120.0,8.8,13.0,106.1,15.0,97.3,19.0,,151.0,2012.0,Michigan St.,4.0,113.01904216985268,86.19918994138081,0.9575194089007536,65.80706147117681,0.7003407852414893,0.5206118113911733,0.6458328148971648,9.088310459912408,122.727443867279,94.5733445406567,0.9524288426956278,2012.0,Louisville,21.0,103.63849576663524,85.69587293298201,0.8990032220830982,67.01782635481672,0.6958911079942701,0.5429200247639823,0.6724069607375636,5.998447307174869,115.208402165256,91.3073746083474,0.9354675294093596,2012.0
2012,528,284,301,Marquette,3,16,16,58.0,318,Florida,7,8,16,68.0,0,19.0,Marquette,BE,25-7,21.2,112.2,27.0,91.0,20.0,71.4,15.0,0.048,63.0,8.1,18.0,104.6,45.0,96.5,6.0,,182.0,2012.0,15.0,Florida,SEC,23-10,22.3,120.8,2.0,98.5,121.0,64.9,234.0,-0.035,252.0,7.4,23.0,104.0,62.0,96.6,8.0,,160.0,2012.0,Marquette,22.0,111.13524658678278,92.4793346001961,0.8921863650874813,70.53587850509967,0.6802734395552064,0.5186343577362265,0.7034234473058808,6.514440803446607,114.18540520199856,96.67947647655296,0.8714518420990837,2012.0,Florida,18.0,120.3207050285426,98.56251932198248,0.9083706678085516,65.15433306461476,0.654699341828982,0.5128531617297298,0.6952650325478509,3.3696610037265584,124.30332390729232,101.08167593798888,0.9151460851570448,2012.0
2012,526,282,277,Syracuse,1,8,16,64.0,265,Wisconsin,4,16,16,63.0,1,7.0,Syracuse,BE,31-2,27.3,116.2,14.0,88.9,15.0,65.9,186.0,0.064,34.0,7.2,25.0,105.0,39.0,97.8,35.0,,214.0,2012.0,8.0,Wisconsin,B10,24-9,26.7,112.5,25.0,85.8,4.0,58.9,344.0,-0.01,200.0,9.3,6.0,106.3,13.0,97.0,14.0,,257.0,2012.0,Syracuse,7.0,114.73237486162546,90.29949539907304,0.9401337497858594,65.7682850429658,0.6792459044890674,0.509032275199997,0.7145513647094193,11.266110700123397,120.43674493116414,97.29169528081408,0.9208700136785049,2012.0,Wisconsin,9.0,110.845755616648,88.07602177311897,0.933658939211896,58.46037018256399,0.6729551470080843,0.4762174454024986,0.6685115735861059,5.277399997245929,119.57966756359626,97.45431449106492,0.9131636608089784,2012.0
2012,524,280,326,Cincinnati,6,16,16,66.0,286,Ohio St.,2,4,16,81.0,0,29.0,Cincinnati,BE,24-10,17.3,109.6,49.0,92.3,28.0,63.7,281.0,0.012,143.0,5.2,32.0,103.1,84.0,97.9,39.0,,338.0,2012.0,2.0,Ohio St.,B10,27-7,32.8,117.1,7.0,84.3,1.0,67.9,84.0,-0.053,293.0,10.1,3.0,107.6,5.0,97.5,25.0,,237.0,2012.0,Cincinnati,26.0,109.17367568725018,92.09376226585948,0.8761565691869372,63.71619359744116,0.6340933394303877,0.3809289202194333,0.7066511814726288,3.4315733940035837,113.3812021094652,95.21339274408032,0.8816660341646326,2012.0,Ohio St.,2.0,116.0503023167609,85.38652015897902,0.9714908889863466,67.76899326670546,0.6859103755254123,0.483747956619512,0.6543101907229234,8.25761233151133,126.20020694835804,95.97544934925186,0.9588471077061622,2012.0
2012,522,278,290,North Carolina,1,8,16,73.0,287,Ohio,13,16,16,65.0,1,6.0,North Carolina,ACC,29-5,27.9,116.5,12.0,88.6,12.0,72.2,9.0,0.014,138.0,7.7,20.0,105.4,34.0,97.7,30.0,,86.0,2012.0,53.0,Ohio,MAC,27-7,10.4,104.2,117.0,93.8,45.0,67.2,116.0,0.021,117.0,-1.4,54.0,101.0,174.0,102.4,204.0,,275.0,2012.0,North Carolina,5.0,115.44351293481246,88.31919203286014,0.956059133146297,72.32278637063767,0.6617265193115345,0.554684015242236,0.6984380551276143,8.76366787594967,124.69719407590912,96.9343835007763,0.9476643052151624,2012.0,Ohio,70.0,104.27190621642634,93.65083485864452,0.7747673995292402,66.83262639022789,0.4919760693460502,0.4465959761396695,0.8280210782541966,0.59820763410835,116.0562280521856,100.29140563724332,0.842764135253694,2012.0
2012,520,276,289,North Carolina St.,11,16,16,57.0,310,Kansas,2,2,16,60.0,0,41.0,North Carolina St.,ACC,22-12,14.9,111.0,34.0,96.1,73.0,68.1,81.0,-0.002,180.0,6.4,29.0,104.3,52.0,97.9,40.0,,100.0,2012.0,4.0,Kansas,B12,27-6,29.3,117.0,9.0,87.7,8.0,67.7,95.0,0.01,150.0,10.0,5.0,105.8,22.0,95.8,1.0,,47.0,2012.0,North Carolina St.,39.0,111.2855442863678,96.2880819481442,0.8408652914709567,67.64807649952812,0.6350269057195835,0.5492079566803452,0.7106421172628854,0.8394114382977205,125.784661759009,110.2648857295719,0.8197105555370823,2012.0,Kansas,3.0,115.8597717054824,88.24770244137426,0.9581406239807684,67.4913384366821,0.7068643760816012,0.6089046253489226,0.6388876617108777,8.687021648255419,135.39447525844705,103.55985681207272,0.9561647532238312,2012.0
2012,518,130,308,Kentucky,1,1,8,82.0,330,Baylor,3,8,8,70.0,1,1.0,Kentucky,SEC,32-2,33.6,120.8,3.0,87.2,6.0,65.7,191.0,0.025,108.0,6.8,27.0,104.7,40.0,97.9,41.0,,149.0,2012.0,12.0,Baylor,B12,27-7,23.2,116.0,15.0,92.8,32.0,66.5,145.0,0.057,44.0,8.8,12.0,106.2,14.0,97.4,23.0,,279.0,2012.0,Kentucky,1.0,120.737866224232,88.37171054391081,0.9731116007925787,65.65928888705271,0.6539920047081336,0.5307488894530785,0.695244080452542,11.639320916209035,128.62164552687196,97.86498521428172,0.9586237773050708,2012.0,Baylor,11.0,115.64810765369351,93.59505725723454,0.9193172282976438,66.23646107378794,0.685583453594171,0.4940419546860526,0.6602820514285259,7.393792273411145,122.83585093992444,98.928283487103,0.9233824976915084,2012.0
2012,516,128,303,Louisville,4,4,8,72.0,318,Florida,7,8,8,68.0,1,25.0,Louisville,BE,26-9,19.0,103.7,123.0,84.7,2.0,67.7,99.0,0.021,120.0,8.8,13.0,106.1,15.0,97.3,19.0,,151.0,2012.0,15.0,Florida,SEC,23-10,22.3,120.8,2.0,98.5,121.0,64.9,234.0,-0.035,252.0,7.4,23.0,104.0,62.0,96.6,8.0,,160.0,2012.0,Louisville,21.0,103.63849576663524,85.69587293298201,0.8990032220830982,67.01782635481672,0.6958911079942701,0.5429200247639823,0.6724069607375636,5.998447307174869,115.208402165256,91.3073746083474,0.9354675294093596,2012.0,Florida,18.0,120.3207050285426,98.56251932198248,0.9083706678085516,65.15433306461476,0.654699341828982,0.5128531617297298,0.6952650325478509,3.3696610037265584,124.30332390729232,101.08167593798888,0.9151460851570448,2012.0
2012,514,126,277,Syracuse,1,8,8,70.0,286,Ohio St.,2,4,8,77.0,0,7.0,Syracuse,BE,31-2,27.3,116.2,14.0,88.9,15.0,65.9,186.0,0.064,34.0,7.2,25.0,105.0,39.0,97.8,35.0,,214.0,2012.0,2.0,Ohio St.,B10,27-7,32.8,117.1,7.0,84.3,1.0,67.9,84.0,-0.053,293.0,10.1,3.0,107.6,5.0,97.5,25.0,,237.0,2012.0,Syracuse,7.0,114.73237486162546,90.29949539907304,0.9401337497858594,65.7682850429658,0.6792459044890674,0.509032275199997,0.7145513647094193,11.266110700123397,120.43674493116414,97.29169528081408,0.9208700136785049,2012.0,Ohio St.,2.0,116.0503023167609,85.38652015897902,0.9714908889863466,67.76899326670546,0.6859103755254123,0.483747956619512,0.6543101907229234,8.25761233151133,126.20020694835804,95.97544934925186,0.9588471077061622,2012.0
2012,512,124,290,North Carolina,1,8,8,67.0,310,Kansas,2,2,8,80.0,0,6.0,North Carolina,ACC,29-5,27.9,116.5,12.0,88.6,12.0,72.2,9.0,0.014,138.0,7.7,20.0,105.4,34.0,97.7,30.0,,86.0,2012.0,4.0,Kansas,B12,27-6,29.3,117.0,9.0,87.7,8.0,67.7,95.0,0.01,150.0,10.0,5.0,105.8,22.0,95.8,1.0,,47.0,2012.0,North Carolina,5.0,115.44351293481246,88.31919203286014,0.956059133146297,72.32278637063767,0.6617265193115345,0.554684015242236,0.6984380551276143,8.76366787594967,124.69719407590912,96.9343835007763,0.9476643052151624,2012.0,Kansas,3.0,115.8597717054824,88.24770244137426,0.9581406239807684,67.4913384366821,0.7068643760816012,0.6089046253489226,0.6388876617108777,8.687021648255419,135.39447525844705,103.55985681207272,0.9561647532238312,2012.0
2012,510,50,308,Kentucky,1,1,4,69.0,303,Louisville,4,4,4,61.0,1,1.0,Kentucky,SEC,32-2,33.6,120.8,3.0,87.2,6.0,65.7,191.0,0.025,108.0,6.8,27.0,104.7,40.0,97.9,41.0,,149.0,2012.0,25.0,Louisville,BE,26-9,19.0,103.7,123.0,84.7,2.0,67.7,99.0,0.021,120.0,8.8,13.0,106.1,15.0,97.3,19.0,,151.0,2012.0,Kentucky,1.0,120.737866224232,88.37171054391081,0.9731116007925787,65.65928888705271,0.6539920047081336,0.5307488894530785,0.695244080452542,11.639320916209035,128.62164552687196,97.86498521428172,0.9586237773050708,2012.0,Louisville,21.0,103.63849576663524,85.69587293298201,0.8990032220830982,67.01782635481672,0.6958911079942701,0.5429200247639823,0.6724069607375636,5.998447307174869,115.208402165256,91.3073746083474,0.9354675294093596,2012.0
