YEAR,BY YEAR NO,BY ROUND NO,Team1_NO,Team1,Seed1,ROUND,CURRENT ROUND,Score1,Team2_NO,Team2,Seed2,ROUND.1,CURRENT ROUND.1,Score2,Team1_Win
2025,2036,0,0,Duke,1,64,64,93.0,0,Mount St. Mary's,16,64,64,49.0,1
2025,2036,1,0,Mississippi St.,8,64,64,72.0,0,Baylor,9,64,64,75.0,0
2025,2036,2,0,Oregon,5,64,64,81.0,0,Liberty,12,64,64,52.0,1
2025,2036,3,0,Arizona,4,64,64,93.0,0,Akron,13,64,64,65.0,1
2025,2036,4,0,BYU,6,64,64,80.0,0,VCU,11,64,64,71.0,1
2025,2036,5,0,Wisconsin,3,64,64,85.0,0,Montana,14,64,64,66.0,1
2025,2036,6,0,Saint Mary's,7,64,64,59.0,0,Vanderbilt,10,64,64,56.0,1
2025,2036,7,0,Alabama,2,64,64,90.0,0,Robert Morris,15,64,64,81.0,1
2025,2036,8,0,Houston,1,64,64,78.0,0,SIUE,16,64,64,40.0,1
2025,2036,9,0,Gonzaga,8,64,64,89.0,0,Georgia,9,64,64,68.0,1
2025,2036,10,0,Clemson,5,64,64,67.0,0,McNeese,12,64,64,69.0,0
2025,2036,11,0,Purdue,4,64,64,75.0,0,High Point,13,64,64,63.0,1
2025,2036,12,0,Illinois,6,64,64,86.0,0,Xavier,11,64,64,73.0,1
2025,2036,13,0,Kentucky,3,64,64,76.0,0,Troy,14,64,64,57.0,1
2025,2036,14,0,UCLA,7,64,64,72.0,0,Utah St.,10,64,64,47.0,1
2025,2036,15,0,Tennessee,2,64,64,77.0,0,Wofford,15,64,64,62.0,1
2025,2036,16,0,Auburn,1,64,64,83.0,0,Alabama St.,16,64,64,63.0,1
2025,2036,17,0,Louisville,8,64,64,75.0,0,Creighton,9,64,64,89.0,0
2025,2036,18,0,Michigan,5,64,64,68.0,0,UC San Diego,12,64,64,65.0,1
2025,2036,19,0,Texas A&M,4,64,64,80.0,0,Yale,13,64,64,71.0,1
2025,2036,20,0,Mississippi,6,64,64,71.0,0,North Carolina,11,64,64,64.0,1
2025,2036,21,0,Iowa St.,3,64,64,82.0,0,Lipscomb,14,64,64,55.0,1
2025,2036,22,0,Marquette,7,64,64,66.0,0,New Mexico,10,64,64,75.0,0
2025,2036,23,0,Michigan St.,2,64,64,87.0,0,Bryant,15,64,64,62.0,1
2025,2036,24,0,Florida,1,64,64,95.0,0,Norfolk St.,16,64,64,69.0,1
2025,2036,25,0,Connecticut,8,64,64,67.0,0,Oklahoma,9,64,64,59.0,1
2025,2036,26,0,Memphis,5,64,64,70.0,0,Colorado St.,12,64,64,78.0,0
2025,2036,27,0,Maryland,4,64,64,81.0,0,Grand Canyon,13,64,64,49.0,1
2025,2036,28,0,Missouri,6,64,64,57.0,0,Drake,11,64,64,67.0,0
2025,2036,29,0,Texas Tech,3,64,64,82.0,0,UNC Wilmington,14,64,64,72.0,1
2025,2036,30,0,Kansas,7,64,64,72.0,0,Arkansas,10,64,64,79.0,0
2025,2036,31,0,St. John's,2,64,64,83.0,0,Nebraska Omaha,15,64,64,53.0,1
2025,2036,32,0,Duke,1,32,32,89.0,0,Baylor,9,32,32,66.0,1
2025,2036,33,0,Arizona,4,32,32,87.0,0,Oregon,5,32,32,83.0,1
2025,2036,34,0,BYU,6,32,32,91.0,0,Wisconsin,3,32,32,89.0,1
2025,2036,35,0,Alabama,2,32,32,80.0,0,Saint Mary's,7,32,32,66.0,1
2025,2036,36,0,Houston,1,32,32,81.0,0,Gonzaga,8,32,32,76.0,1
2025,2036,37,0,McNeese,12,32,32,62.0,0,Purdue,4,32,32,76.0,0
2025,2036,38,0,Kentucky,3,32,32,84.0,0,Illinois,6,32,32,75.0,1
2025,2036,39,0,Tennessee,2,32,32,67.0,0,UCLA,7,32,32,58.0,1
2025,2036,40,0,Auburn,1,32,32,82.0,0,Creighton,9,32,32,70.0,1
2025,2036,41,0,Michigan,5,32,32,91.0,0,Texas A&M,4,32,32,79.0,1
2025,2036,42,0,Mississippi,6,32,32,91.0,0,Iowa St.,3,32,32,78.0,1
2025,2036,43,0,New Mexico,10,32,32,63.0,0,Michigan St.,2,32,32,71.0,0
2025,2036,44,0,Florida,1,32,32,77.0,0,Connecticut,8,32,32,75.0,1
2025,2036,45,0,Colorado St.,12,32,32,71.0,0,Maryland,4,32,32,72.0,0
2025,2036,46,0,Drake,11,32,32,64.0,0,Texas Tech,3,32,32,77.0,0
2025,2036,47,0,Arkansas,10,32,32,75.0,0,St. John's,2,32,32,66.0,1
2025,2036,48,0,Duke,1,16,16,100.0,0,Arizona,4,16,16,93.0,1
2025,2036,49,0,Alabama,2,16,16,113.0,0,BYU,6,16,16,88.0,1
2025,2036,50,0,Houston,1,16,16,62.0,0,Purdue,4,16,16,60.0,1
2025,2036,51,0,Kentucky,3,16,16,65.0,0,Tennessee,2,16,16,78.0,0
2025,2036,52,0,Auburn,1,16,16,78.0,0,Michigan,5,16,16,65.0,1
2025,2036,53,0,Mississippi,6,16,16,70.0,0,Michigan St.,2,16,16,73.0,0
2025,2036,54,0,Florida,1,16,16,87.0,0,Maryland,4,16,16,71.0,1
2025,2036,55,0,Texas Tech,3,16,16,85.0,0,Arkansas,10,16,16,80.0,1
2025,2036,56,0,Duke,1,8,8,85.0,0,Alabama,2,8,8,65.0,1
2025,2036,57,0,Houston,1,8,8,69.0,0,Tennessee,2,8,8,50.0,1
2025,2036,58,0,Auburn,1,8,8,70.0,0,Michigan St.,2,8,8,64.0,1
2025,2036,59,0,Florida,1,8,8,84.0,0,Texas Tech,3,8,8,79.0,1
2025,2036,60,0,Florida,1,4,4,79.0,0,Auburn,1,4,4,73.0,1
2025,2036,61,0,Houston,1,4,4,70.0,0,Duke,1,4,4,67.0,1
2025,2036,62,0,Florida,1,2,2,65.0,0,Houston,1,2,2,63.0,1
2024,2036,0,1067,Connecticut,1,1,64,91.0,1026,Stetson,16,64,64,52.0,1
2024,2034,0,1038,North Carolina,1,1,64,90.0,1016,Wagner,16,64,64,62.0,1
2024,2030,0,1056,Houston,1,1,64,86.0,1048,Longwood,16,64,64,46.0,1
2024,2028,0,1033,Purdue,1,1,64,78.0,1058,Grambling St.,16,64,64,50.0,1
2024,2024,0,1053,Iowa St.,2,1,64,82.0,1027,South Dakota St.,15,64,64,65.0,1
2024,2022,0,1077,Arizona,2,1,64,85.0,1049,Long Beach St.,15,64,64,65.0,1
2024,2020,0,1047,Marquette,2,1,64,87.0,1014,Western Kentucky,15,64,64,69.0,1
2024,2018,0,1024,Tennessee,2,1,64,83.0,1031,Saint Peter's,15,64,64,49.0,1
2024,2016,0,1054,Illinois,3,1,64,85.0,1042,Morehead St.,14,64,64,69.0,1
2024,2014,0,1075,Baylor,3,1,64,92.0,1071,Colgate,14,64,64,67.0,1
2024,2012,0,1050,Kentucky,3,1,64,76.0,1035,Oakland,14,64,64,80.0,0
2024,2010,0,1066,Creighton,3,1,64,77.0,1079,Akron,14,64,64,60.0,1
2024,2008,0,1076,Auburn,4,1,64,76.0,1012,Yale,13,64,64,78.0,0
2024,2006,0,1078,Alabama,4,1,64,109.0,1070,College of Charleston,13,64,64,96.0,1
2024,2004,0,1063,Duke,4,1,64,64.0,1018,Vermont,13,64,64,47.0,1
2024,2002,0,1051,Kansas,4,1,64,93.0,1030,Samford,13,64,64,89.0,1
2024,2000,0,1029,San Diego St.,5,1,64,69.0,1020,UAB,12,64,64,65.0,1
2024,1998,0,1032,Saint Mary's,5,1,64,66.0,1057,Grand Canyon,12,64,64,75.0,0
2024,1996,0,1013,Wisconsin,5,1,64,61.0,1052,James Madison,12,64,64,72.0,0
2024,1994,0,1059,Gonzaga,5,1,64,86.0,1046,McNeese St.,12,64,64,65.0,1
2024,1992,0,1073,BYU,6,1,64,67.0,1062,Duquesne,11,64,64,71.0,0
2024,1990,0,1072,Clemson,6,1,64,77.0,1039,New Mexico,11,64,64,56.0,1
2024,1988,0,1021,Texas Tech,6,1,64,67.0,1037,North Carolina St.,11,64,64,80.0,0
2024,1986,0,1028,South Carolina,6,1,64,73.0,1034,Oregon,11,64,64,87.0,0
2024,1984,0,1015,Washington St.,7,1,64,66.0,1064,Drake,10,64,64,61.0,1
2024,1982,0,1065,Dayton,7,1,64,63.0,1040,Nevada,10,64,64,60.0,1
2024,1980,0,1061,Florida,7,1,64,100.0,1069,Colorado,10,64,64,102.0,0
2024,1976,0,1023,Texas,7,1,64,56.0,1068,Colorado St.,10,64,64,44.0,1
2024,1972,0,1060,Florida Atlantic,8,1,64,65.0,1036,Northwestern,9,64,64,77.0,0
2024,1970,0,1044,Mississippi St.,8,1,64,51.0,1045,Michigan St.,9,64,64,69.0,0
2024,1968,0,1041,Nebraska,8,1,64,83.0,1022,Texas A&M,9,64,64,98.0,0
2024,1966,0,1019,Utah St.,8,1,64,88.0,1025,TCU,9,64,64,72.0,1
2024,1964,0,1067,Connecticut,1,1,32,75.0,1036,Northwestern,9,32,32,58.0,1
2024,1960,0,1038,North Carolina,1,1,32,85.0,1045,Michigan St.,9,32,32,69.0,1
2024,1956,0,1056,Houston,1,1,32,100.0,1022,Texas A&M,9,32,32,95.0,1
2024,1952,0,1033,Purdue,1,1,32,106.0,1019,Utah St.,8,32,32,67.0,1
2024,1948,0,1053,Iowa St.,2,1,32,67.0,1015,Washington St.,7,32,32,56.0,1
2024,1944,0,1077,Arizona,2,1,32,78.0,1065,Dayton,7,32,32,68.0,1
2024,1940,0,1047,Marquette,2,1,32,81.0,1069,Colorado,10,32,32,77.0,1
2024,1934,0,1024,Tennessee,2,1,32,62.0,1023,Texas,7,32,32,58.0,1
2024,1928,0,1054,Illinois,3,1,32,89.0,1062,Duquesne,11,32,32,63.0,1
2024,1924,0,1075,Baylor,3,1,32,64.0,1072,Clemson,6,32,32,72.0,0
2024,1918,0,1050,Oakland,14,1,32,73.0,1037,North Carolina St.,11,32,32,79.0,0
2024,1916,0,1066,Creighton,3,1,32,86.0,1034,Oregon,11,32,32,73.0,1
2024,1912,0,1076,Yale,13,1,32,57.0,1029,San Diego St.,5,32,32,85.0,0
2024,1910,0,1078,Alabama,4,1,32,72.0,1057,Grand Canyon,12,32,32,61.0,1
2024,1908,0,1063,Duke,4,1,32,93.0,376,James Madison,12,32,32,55.0,1
2024,1906,0,1051,Kansas,4,1,32,68.0,1059,Gonzaga,5,32,32,89.0,0
2024,1902,0,1067,Connecticut,1,1,16,82.0,1029,San Diego St.,5,16,16,52.0,1
2024,1900,0,1038,North Carolina,1,1,16,87.0,1078,Alabama,4,16,16,89.0,0
2024,1896,0,1056,Houston,1,1,16,51.0,1063,Duke,4,16,16,54.0,0
2024,1892,0,1033,Purdue,1,1,16,80.0,1059,Gonzaga,5,16,16,68.0,1
2024,1887,0,1047,Marquette,2,16,16,58.0,1037,North Carolina St.,11,16,16,67.0,0
2024,1885,0,1053,Iowa St.,2,16,16,69.0,1054,Illinois,3,16,16,72.0,0
2024,1881,0,1024,Tennessee,2,16,16,82.0,1066,Creighton,3,16,16,75.0,1
2024,1883,0,1077,Arizona,2,16,16,72.0,1072,Clemson,6,16,16,77.0,0
2024,1884,0,1072,Clemson,6,8,8,82.0,1078,Alabama,4,8,8,89.0,0
2024,1880,0,1067,Connecticut,1,8,8,77.0,1054,Illinois,3,8,8,52.0,1
2024,1877,0,1037,North Carolina St.,11,8,8,76.0,1038,Duke,4,8,8,64.0,1
2024,1874,0,1033,Purdue,1,8,8,72.0,1024,Tennessee,2,8,8,66.0,1
2024,1872,0,1067,Connecticut,1,4,4,86.0,1078,Alabama,4,4,4,72.0,1
2024,1869,0,1033,Purdue,1,4,4,63.0,1037,North Carolina St.,11,4,4,50.0,1
2024,1868,0,1067,Connecticut,1,2,2,75.0,1056,Purdue,1,2,2,60.0,1
2023,1888,1888,1011,Alabama,1,16,64,96.0,955,Texas A&M Corpus Chris,16,64,64,75.0,1
2023,1886,1886,979,Maryland,8,32,64,67.0,945,West Virginia,9,64,64,65.0,1
2023,1884,1884,961,San Diego St.,5,2,64,63.0,1003,College of Charleston,12,64,64,57.0,1
2023,1882,1882,946,Virginia,4,64,64,67.0,996,Furman,13,32,64,68.0,0
2023,1880,1880,1001,Creighton,6,8,64,72.0,971,North Carolina St.,11,64,64,63.0,1
2023,1878,1878,1006,Baylor,3,32,64,74.0,953,UC Santa Barbara,14,64,64,56.0,1
2023,1876,1876,974,Missouri,7,32,64,76.0,949,Utah St.,10,64,64,65.0,1
2023,1874,1874,1010,Arizona,2,64,64,55.0,965,Princeton,15,16,64,59.0,0
2023,1872,1872,963,Purdue,1,64,64,58.0,998,Fairleigh Dickinson,16,32,64,63.0,0
2023,1870,1870,978,Memphis,8,64,64,65.0,997,Florida Atlantic,9,4,64,66.0,0
2023,1868,1868,999,Duke,5,32,64,74.0,968,Oral Roberts,12,64,64,51.0,1
2023,1866,1866,958,Tennessee,4,16,64,58.0,981,Louisiana Lafayette,13,64,64,55.0,1
2023,1864,1864,982,Kentucky,6,32,64,61.0,964,Providence,11,64,64,53.0,1
2023,1862,1862,985,Kansas St.,3,8,64,77.0,973,Montana St.,14,64,64,65.0,1
2023,1860,1860,976,Michigan St.,7,16,64,72.0,950,USC,10,64,64,62.0,1
2023,1858,1858,980,Marquette,2,32,64,78.0,947,Vermont,15,64,64,61.0,1
2023,1856,1856,993,Houston,1,16,64,63.0,970,Northern Kentucky,16,64,64,52.0,1
2023,1854,1854,988,Iowa,8,64,64,75.0,1007,Auburn,9,32,64,83.0,0
2023,1852,1852,977,Miami FL,5,4,64,63.0,1000,Drake,12,64,64,56.0,1
2023,1850,1850,990,Indiana,4,32,64,71.0,983,Kent St.,13,64,64,60.0,1
2023,1848,1848,987,Iowa St.,6,64,64,41.0,966,Pittsburgh,11,32,64,59.0,0
2023,1846,1846,944,Xavier,3,16,64,72.0,984,Kennesaw St.,14,64,64,67.0,1
2023,1844,1844,956,Texas A&M,7,64,64,59.0,967,Penn St.,10,32,64,76.0,0
2023,1842,1842,957,Texas,2,8,64,81.0,1004,Colgate,15,64,64,61.0,1
2023,1840,1840,986,Kansas,1,32,64,96.0,992,Howard,16,64,64,68.0,1
2023,1838,1838,1008,Arkansas,8,16,64,73.0,991,Illinois,9,64,64,63.0,1
2023,1836,1836,962,Saint Mary's,5,32,64,63.0,948,VCU,12,64,64,51.0,1
2023,1834,1834,1002,Connecticut,4,1,64,87.0,989,Iona,13,64,64,63.0,1
2023,1832,1832,959,TCU,6,32,64,72.0,1009,Arizona St.,11,64,64,70.0,1
2023,1830,1830,995,Gonzaga,3,8,64,82.0,994,Grand Canyon,14,64,64,70.0,1
2023,1828,1828,969,Northwestern,7,32,64,75.0,1005,Boise St.,10,64,64,67.0,1
2023,1826,1826,952,UCLA,2,16,64,86.0,951,UNC Asheville,15,64,64,53.0,1
2023,1824,930,1011,Alabama,1,16,32,73.0,979,Maryland,8,32,32,51.0,1
2023,1822,928,961,San Diego St.,5,2,32,75.0,996,Furman,13,32,32,52.0,1
2023,1820,926,1001,Creighton,6,8,32,85.0,1006,Baylor,3,32,32,76.0,1
2023,1818,924,974,Missouri,7,32,32,63.0,965,Princeton,15,16,32,78.0,0
2023,1816,922,998,Fairleigh Dickinson,16,32,32,70.0,997,Florida Atlantic,9,4,32,78.0,0
2023,1814,920,999,Duke,5,32,32,52.0,958,Tennessee,4,16,32,65.0,0
2023,1812,918,982,Kentucky,6,32,32,69.0,985,Kansas St.,3,8,32,75.0,0
2023,1810,916,976,Michigan St.,7,16,32,69.0,980,Marquette,2,32,32,60.0,1
2023,1808,914,993,Houston,1,16,32,81.0,1007,Auburn,9,32,32,64.0,1
2023,1806,912,977,Miami FL,5,4,32,85.0,990,Indiana,4,32,32,69.0,1
2023,1804,910,966,Pittsburgh,11,32,32,73.0,944,Xavier,3,16,32,84.0,0
2023,1802,908,967,Penn St.,10,32,32,66.0,957,Texas,2,8,32,71.0,0
2023,1800,906,986,Kansas,1,32,32,71.0,1008,Arkansas,8,16,32,72.0,0
2023,1798,904,962,Saint Mary's,5,32,32,55.0,1002,Connecticut,4,1,32,70.0,0
2023,1796,902,959,TCU,6,32,32,81.0,995,Gonzaga,3,8,32,84.0,0
2023,1794,900,969,Northwestern,7,32,32,63.0,952,UCLA,2,16,32,68.0,0
2023,1792,450,1011,Alabama,1,16,16,64.0,961,San Diego St.,5,2,16,71.0,0
2023,1790,448,1001,Creighton,6,8,16,86.0,965,Princeton,15,16,16,75.0,1
2023,1788,446,997,Florida Atlantic,9,4,16,62.0,958,Tennessee,4,16,16,55.0,1
2023,1786,444,985,Kansas St.,3,8,16,98.0,976,Michigan St.,7,16,16,93.0,1
2023,1784,442,993,Houston,1,16,16,75.0,977,Miami FL,5,4,16,89.0,0
2023,1782,440,944,Xavier,3,16,16,71.0,957,Texas,2,8,16,83.0,0
2023,1780,438,1008,Arkansas,8,16,16,65.0,1002,Connecticut,4,1,16,88.0,0
2023,1778,436,995,Gonzaga,3,8,16,79.0,952,UCLA,2,16,16,76.0,1
2023,1776,210,961,San Diego St.,5,2,8,57.0,1001,Creighton,6,8,8,56.0,1
2023,1774,208,997,Florida Atlantic,9,4,8,79.0,985,Kansas St.,3,8,8,76.0,1
2023,1772,206,977,Miami FL,5,4,8,88.0,957,Texas,2,8,8,81.0,1
2023,1770,204,1002,Connecticut,4,1,8,82.0,995,Gonzaga,3,8,8,54.0,1
2023,1768,90,961,San Diego St.,5,2,4,72.0,997,Florida Atlantic,9,4,4,71.0,1
2023,1766,88,977,Miami FL,5,4,4,59.0,1002,Connecticut,4,1,4,72.0,0
2023,1764,30,961,San Diego St.,5,2,2,59.0,1002,Connecticut,4,1,2,76.0,0
2022,1762,1824,925,Gonzaga,1,16,64,93.0,926,Georgia St.,16,64,64,72.0,1
2022,1760,1822,937,Boise St.,8,64,64,53.0,912,Memphis,9,32,64,64.0,0
2022,1758,1820,931,Connecticut,5,64,64,63.0,906,New Mexico St.,12,32,64,70.0,0
2022,1756,1818,940,Arkansas,4,8,64,75.0,882,Vermont,13,64,64,71.0,1
2022,1754,1816,942,Alabama,6,64,64,64.0,903,Notre Dame,11,32,64,78.0,0
2022,1752,1814,886,Texas Tech,3,16,64,97.0,908,Montana St.,14,64,64,62.0,1
2022,1750,1812,909,Michigan St.,7,32,64,74.0,929,Davidson,10,64,64,73.0,1
2022,1748,1810,927,Duke,2,4,64,78.0,935,Cal St. Fullerton,15,64,64,61.0,1
2022,1746,1808,938,Baylor,1,32,64,85.0,905,Norfolk St.,16,64,64,49.0,1
2022,1744,1806,904,North Carolina,8,2,64,95.0,913,Marquette,9,64,64,63.0,1
2022,1742,1804,897,Saint Mary's,5,32,64,82.0,922,Indiana,12,64,64,53.0,1
2022,1740,1802,884,UCLA,4,16,64,57.0,943,Akron,13,64,64,53.0,1
2022,1738,1800,889,Texas,6,32,64,81.0,880,Virginia Tech,11,64,64,73.0,1
2022,1736,1798,900,Purdue,3,16,64,78.0,876,Yale,14,64,64,56.0,1
2022,1734,1796,907,Murray St.,7,32,64,92.0,894,San Francisco,10,64,64,87.0,1
2022,1732,1794,917,Kentucky,2,64,64,79.0,896,Saint Peter's,15,8,64,85.0,0
2022,1730,1792,941,Arizona,1,16,64,87.0,878,Wright St.,16,64,64,70.0,1
2022,1728,1790,893,Seton Hall,8,64,64,42.0,891,TCU,9,32,64,69.0,0
2022,1726,1788,924,Houston,5,8,64,82.0,885,UAB,12,64,64,68.0,1
2022,1724,1786,923,Illinois,4,32,64,54.0,934,Chattanooga,13,64,64,53.0,1
2022,1722,1784,932,Colorado St.,6,64,64,63.0,910,Michigan,11,16,64,75.0,0
2022,1720,1782,890,Tennessee,3,32,64,88.0,916,Longwood,14,64,64,56.0,1
2022,1718,1780,902,Ohio St.,7,32,64,54.0,915,Loyola Chicago,10,64,64,41.0,1
2022,1716,1778,881,Villanova,2,4,64,80.0,928,Delaware,15,64,64,60.0,1
2022,1714,1776,918,Kansas,1,1,64,83.0,887,Texas Southern,16,64,64,56.0,1
2022,1712,1774,895,San Diego St.,8,64,64,69.0,930,Creighton,9,32,64,72.0,0
2022,1710,1772,921,Iowa,5,64,64,63.0,899,Richmond,12,32,64,67.0,0
2022,1708,1770,901,Providence,4,16,64,66.0,892,South Dakota St.,13,64,64,57.0,1
2022,1706,1768,914,LSU,6,64,64,54.0,920,Iowa St.,11,16,64,59.0,0
2022,1704,1766,879,Wisconsin,3,32,64,67.0,933,Colgate,14,64,64,60.0,1
2022,1702,1764,883,USC,7,64,64,66.0,911,Miami FL,10,8,64,68.0,0
2022,1700,1762,939,Auburn,2,32,64,80.0,919,Jacksonville St.,15,64,64,61.0,1
2022,1698,898,925,Gonzaga,1,16,32,82.0,912,Memphis,9,32,32,78.0,1
2022,1696,896,906,New Mexico St.,12,32,32,48.0,940,Arkansas,4,8,32,53.0,0
2022,1694,894,903,Notre Dame,11,32,32,53.0,886,Texas Tech,3,16,32,59.0,0
2022,1692,892,909,Michigan St.,7,32,32,76.0,927,Duke,2,4,32,85.0,0
2022,1690,890,938,Baylor,1,32,32,86.0,904,North Carolina,8,2,32,93.0,0
2022,1688,888,897,Saint Mary's,5,32,32,56.0,884,UCLA,4,16,32,72.0,0
2022,1686,886,889,Texas,6,32,32,71.0,900,Purdue,3,16,32,81.0,0
2022,1684,884,907,Murray St.,7,32,32,60.0,896,Saint Peter's,15,8,32,70.0,0
2022,1682,882,941,Arizona,1,16,32,85.0,891,TCU,9,32,32,80.0,1
2022,1680,880,924,Houston,5,8,32,68.0,923,Illinois,4,32,32,53.0,1
2022,1678,878,910,Michigan,11,16,32,76.0,890,Tennessee,3,32,32,68.0,1
2022,1676,876,902,Ohio St.,7,32,32,61.0,881,Villanova,2,4,32,71.0,0
2022,1674,874,918,Kansas,1,1,32,79.0,930,Creighton,9,32,32,72.0,1
2022,1672,872,899,Richmond,12,32,32,51.0,901,Providence,4,16,32,79.0,0
2022,1670,870,920,Iowa St.,11,16,32,54.0,879,Wisconsin,3,32,32,49.0,1
2022,1668,868,911,Miami FL,10,8,32,79.0,939,Auburn,2,32,32,61.0,1
2022,1666,434,925,Gonzaga,1,16,16,68.0,940,Arkansas,4,8,16,74.0,0
2022,1664,432,886,Texas Tech,3,16,16,73.0,927,Duke,2,4,16,78.0,0
2022,1662,430,904,North Carolina,8,2,16,73.0,884,UCLA,4,16,16,66.0,1
2022,1660,428,900,Purdue,3,16,16,64.0,896,Saint Peter's,15,8,16,67.0,0
2022,1658,426,941,Arizona,1,16,16,60.0,924,Houston,5,8,16,72.0,0
2022,1656,424,910,Michigan,11,16,16,55.0,881,Villanova,2,4,16,63.0,0
2022,1654,422,918,Kansas,1,1,16,66.0,901,Providence,4,16,16,61.0,1
2022,1652,420,920,Iowa St.,11,16,16,56.0,911,Miami FL,10,8,16,70.0,0
2022,1650,202,940,Arkansas,4,8,8,69.0,927,Duke,2,4,8,78.0,0
2022,1648,200,904,North Carolina,8,2,8,69.0,896,Saint Peter's,15,8,8,49.0,1
2022,1646,198,924,Houston,5,8,8,44.0,881,Villanova,2,4,8,50.0,0
2022,1644,196,918,Kansas,1,1,8,76.0,911,Miami FL,10,8,8,50.0,1
2022,1642,86,927,Duke,2,4,4,77.0,904,North Carolina,8,2,4,81.0,0
2022,1640,84,881,Villanova,2,4,4,65.0,918,Kansas,1,1,4,81.0,0
2022,1638,28,904,North Carolina,8,2,2,69.0,918,Kansas,1,1,2,72.0,0
2021,1636,1760,856,Gonzaga,1,2,64,98.0,839,Norfolk St.,16,64,64,55.0,1
2021,1634,1758,834,Oklahoma,8,32,64,72.0,842,Missouri,9,64,64,68.0,1
2021,1632,1756,864,Creighton,5,16,64,63.0,820,UC Santa Barbara,12,64,64,62.0,1
2021,1630,1754,813,Virginia,4,64,64,58.0,836,Ohio,13,32,64,62.0,0
2021,1628,1752,817,USC,6,8,64,72.0,863,Drake,11,64,64,56.0,1
2021,1626,1750,849,Kansas,3,32,64,93.0,861,Eastern Washington,14,64,64,84.0,1
2021,1624,1748,850,Iowa,2,32,64,86.0,855,Grand Canyon,15,64,64,74.0,1
2021,1622,1746,844,Michigan,1,8,64,82.0,822,Texas Southern,16,64,64,66.0,1
2021,1620,1744,846,LSU,8,32,64,76.0,826,St. Bonaventure,9,64,64,61.0,1
2021,1618,1742,866,Colorado,5,32,64,96.0,858,Georgetown,12,64,64,73.0,1
2021,1616,1740,859,Florida St.,4,16,64,64.0,818,UNC Greensboro,13,64,64,54.0,1
2021,1614,1738,870,BYU,6,64,64,62.0,819,UCLA,11,4,64,73.0,0
2021,1612,1736,823,Texas,3,64,64,52.0,875,Abilene Christian,14,32,64,53.0,0
2021,1610,1734,865,Connecticut,7,64,64,54.0,845,Maryland,10,32,64,63.0,0
2021,1608,1732,874,Alabama,2,16,64,68.0,851,Iona,15,64,64,55.0,1
2021,1606,1730,871,Baylor,1,1,64,79.0,854,Hartford,16,64,64,55.0,1
2021,1604,1728,838,North Carolina,8,64,64,62.0,808,Wisconsin,9,32,64,85.0,0
2021,1602,1726,814,Villanova,5,16,64,73.0,809,Winthrop,12,64,64,63.0,1
2021,1600,1724,829,Purdue,4,64,64,69.0,837,North Texas,13,32,64,78.0,0
2021,1598,1722,821,Texas Tech,6,32,64,65.0,816,Utah St.,11,64,64,53.0,1
2021,1596,1720,872,Arkansas,3,8,64,85.0,867,Colgate,14,64,64,68.0,1
2021,1594,1718,860,Florida,7,32,64,75.0,812,Virginia Tech,10,64,64,70.0,1
2021,1592,1716,835,Ohio St.,2,64,64,72.0,832,Oral Roberts,15,16,64,75.0,0
2021,1590,1714,852,Illinois,1,32,64,78.0,862,Drexel,16,64,64,49.0,1
2021,1588,1712,847,Loyola Chicago,8,16,64,71.0,857,Georgia Tech,9,64,64,60.0,1
2021,1586,1710,824,Tennessee,5,64,64,56.0,830,Oregon St.,12,8,64,70.0,0
2021,1584,1708,833,Oklahoma St.,4,32,64,69.0,848,Liberty,13,64,64,60.0,1
2021,1582,1706,827,San Diego St.,6,64,64,62.0,825,Syracuse,11,16,64,78.0,0
2021,1580,1704,811,West Virginia,3,32,64,84.0,841,Morehead St.,14,64,64,67.0,1
2021,1578,1702,869,Clemson,7,64,64,56.0,828,Rutgers,10,32,64,60.0,0
2021,1576,1700,853,Houston,2,4,64,87.0,868,Cleveland St.,15,64,64,56.0,1
2021,1574,866,856,Gonzaga,1,2,32,87.0,834,Oklahoma,8,32,32,71.0,1
2021,1572,864,864,Creighton,5,16,32,72.0,836,Ohio,13,32,32,58.0,1
2021,1570,862,817,USC,6,8,32,85.0,849,Kansas,3,32,32,51.0,1
2021,1568,860,831,Oregon,7,16,32,95.0,850,Iowa,2,32,32,80.0,1
2021,1566,858,844,Michigan,1,8,32,86.0,846,LSU,8,32,32,78.0,1
2021,1564,856,866,Colorado,5,32,32,53.0,859,Florida St.,4,16,32,71.0,0
2021,1562,854,819,UCLA,11,4,32,67.0,875,Abilene Christian,14,32,32,47.0,1
2021,1560,852,845,Maryland,10,32,32,77.0,874,Alabama,2,16,32,96.0,0
2021,1558,850,871,Baylor,1,1,32,76.0,808,Wisconsin,9,32,32,63.0,1
2021,1556,848,814,Villanova,5,16,32,84.0,837,North Texas,13,32,32,61.0,1
2021,1554,846,821,Texas Tech,6,32,32,66.0,872,Arkansas,3,8,32,68.0,0
2021,1552,844,860,Florida,7,32,32,78.0,832,Oral Roberts,15,16,32,81.0,0
2021,1550,842,852,Illinois,1,32,32,58.0,847,Loyola Chicago,8,16,32,71.0,0
2021,1548,840,830,Oregon St.,12,8,32,80.0,833,Oklahoma St.,4,32,32,70.0,1
2021,1546,838,825,Syracuse,11,16,32,75.0,811,West Virginia,3,32,32,72.0,1
2021,1544,836,828,Rutgers,10,32,32,60.0,853,Houston,2,4,32,63.0,0
